node1,node2,timestamp
45,67,250
37,125,250
69,71,250
30,83,250
30,67,250
21,49,251
33,56,252
35,45,253
35,99,254
3,90,255
3,136,256
1,62,256
38,138,256
27,115,257
37,74,258
52,105,259
35,57,260
95,117,261
20,43,262
35,124,262
2,104,262
13,48,262
54,93,262
82,111,262
10,79,262
43,87,262
41,50,262
21,22,262
45,129,262
42,49,262
33,60,262
23,91,262
21,58,262
13,67,262
1,5,263
18,86,264
38,50,265
37,98,266
33,151,267
3,77,268
8,52,269
23,50,270
1,91,271
3,63,272
84,108,273
1,21,274
5,13,275
42,110,276
43,59,277
2,71,278
32,66,279
56,95,280
37,63,281
45,65,282
83,115,283
45,95,284
3,47,285
42,58,286
18,88,287
94,100,288
11,25,289
102,159,290
1,98,291
45,119,292
23,86,292
54,117,292
18,67,292
44,95,292
48,85,292
56,107,292
37,41,292
2,46,292
2,100,292
37,56,293
66,90,293
66,86,293
45,127,293
1,58,293
5,113,294
64,113,295
18,48,296
38,47,296
2,22,296
83,112,297
54,66,298
31,112,299
2,89,300
115,124,301
26,152,302
16,38,303
1,22,304
5,106,305
23,52,306
86,115,307
24,117,308
31,103,309
2,72,310
12,14,311
59,62,312
46,107,313
85,113,314
37,49,315
80,94,316
8,41,317
42,113,317
2,123,318
45,60,319
47,50,320
62,68,321
42,72,321
10,43,322
84,115,323
17,18,323
31,57,324
46,87,325
14,35,326
53,77,327
14,69,328
2,80,329
15,61,330
52,103,331
100,113,332
23,58,333
65,95,334
22,68,335
37,106,336
23,130,337
5,13,338
14,67,339
20,75,339
5,29,339
3,15,339
7,113,340
45,113,341
67,94,342
7,13,343
34,47,344
86,89,345
19,35,346
8,40,347
44,80,347
84,113,347
45,72,347
55,76,348
33,54,349
1,126,350
79,80,351
14,77,352
77,90,352
82,86,353
37,74,354
19,86,355
47,94,356
89,98,356
44,74,356
40,72,356
79,115,356
109,111,357
1,84,358
11,117,359
43,79,360
2,83,361
80,104,362
33,34,362
69,115,363
23,35,364
56,81,365
4,121,366
46,119,367
47,65,368
36,57,369
9,62,369
56,100,369
34,104,370
69,75,371
23,24,372
42,46,373
73,115,374
35,71,375
45,119,376
32,39,377
117,151,378
47,60,379
47,110,380
45,90,381
50,111,382
35,48,383
4,74,384
1,77,385
6,69,386
44,81,387
38,75,388
38,124,389
29,130,390
75,101,391
22,32,392
37,126,393
57,107,394
63,84,395
113,149,396
45,52,397
42,117,398
27,30,399
4,90,400
3,128,401
46,87,402
17,48,403
109,110,404
9,62,405
47,86,406
26,139,407
42,59,408
33,104,409
53,68,410
53,105,411
1,23,412
50,108,413
90,115,414
2,58,414
14,73,414
47,90,414
14,45,414
42,65,414
3,69,414
83,117,414
7,30,414
14,160,414
43,64,414
19,84,414
35,68,414
53,71,414
27,77,414
84,99,414
87,94,415
57,109,416
64,67,416
70,86,416
42,73,417
64,112,418
38,83,419
35,117,420
22,29,421
38,125,422
36,117,423
13,44,424
14,37,425
34,83,426
66,72,427
35,94,428
26,104,429
1,79,429
47,90,429
37,45,429
4,73,429
18,115,429
98,104,429
15,24,429
94,113,429
3,83,429
75,88,430
4,50,431
31,57,432
3,4,432
5,90,433
13,35,434
40,67,435
1,117,436
21,68,437
94,104,438
35,66,439
62,77,440
73,120,441
79,86,442
24,25,443
85,99,444
62,63,445
86,89,446
40,113,446
4,73,447
26,36,448
3,29,448
25,31,448
10,14,449
22,89,450
71,74,451
63,87,452
13,37,453
32,50,454
99,107,455
57,82,456
45,65,457
59,89,458
20,22,459
98,112,460
70,88,461
32,80,461
66,104,461
26,42,461
98,133,462
34,39,463
10,73,464
47,115,465
22,88,466
18,164,467
18,36,468
13,67,469
33,34,470
38,125,471
22,58,472
38,116,473
26,59,474
37,61,475
29,63,476
43,100,477
59,81,477
72,80,478
49,53,479
65,74,480
7,14,481
1,31,482
15,88,483
58,118,484
12,72,485
40,101,486
21,80,487
33,47,488
29,93,489
7,49,490
93,112,491
88,94,492
44,95,492
15,90,493
62,68,494
86,90,495
89,93,496
81,101,497
24,62,498
35,91,499
53,101,499
17,54,500
26,30,501
38,45,502
45,82,503
146,147,504
9,39,505
17,35,506
30,47,507
35,60,508
94,118,509
1,116,510
29,120,511
56,117,512
67,68,513
38,39,514
61,113,515
76,123,516
59,80,516
13,84,517
4,66,518
23,35,519
38,124,520
65,104,521
40,74,522
4,20,523
6,69,524
33,104,525
54,76,526
1,126,527
38,67,527
45,119,528
23,81,529
38,58,530
88,96,530
22,43,530
13,20,530
37,136,531
46,98,531
9,66,531
8,51,532
13,43,533
1,82,534
82,111,534
36,69,535
8,40,536
70,109,536
45,128,536
20,95,537
6,46,538
37,70,539
92,116,540
42,96,540
35,110,540
35,149,541
9,36,541
8,66,542
14,72,543
38,114,544
15,17,545
42,77,546
3,17,546
45,118,546
21,84,546
15,65,546
1,26,546
42,74,547
80,95,548
7,94,549
3,62,550
35,72,551
80,91,552
22,93,552
2,123,552
18,47,552
1,12,552
32,54,552
69,94,552
14,71,552
6,107,552
15,115,552
42,68,552
68,69,552
31,37,552
10,88,552
40,113,553
69,115,554
106,133,555
13,65,556
93,99,557
65,117,558
6,10,559
1,27,560
20,111,561
88,115,562
78,113,563
7,55,564
6,38,565
38,149,566
43,151,567
27,75,568
27,87,569
26,112,570
83,115,571
14,85,571
64,72,571
1,3,572
52,103,573
43,50,573
57,98,574
53,81,575
32,44,576
54,73,577
72,115,578
16,37,579
44,74,580
21,29,581
43,64,582
35,82,583
23,57,584
50,63,585
82,109,586
35,85,587
3,45,588
23,111,589
3,76,590
66,76,591
77,90,592
1,7,593
9,27,594
27,113,595
27,88,596
71,112,596
1,106,596
32,59,596
12,38,596
63,133,596
12,61,596
56,57,596
70,89,596
40,117,597
43,100,597
5,32,597
48,95,598
17,53,598
50,58,598
14,65,598
79,98,598
86,102,598
29,120,598
28,113,598
73,74,598
35,43,598
33,93,598
1,53,598
2,112,598
80,84,599
67,72,600
37,41,601
69,115,602
38,47,603
74,106,604
26,149,605
37,90,605
44,91,606
13,72,607
23,85,608
58,109,609
45,117,610
57,111,611
77,149,612
49,113,613
56,89,614
32,37,615
1,42,616
37,64,617
32,38,618
46,71,619
25,103,620
4,106,620
23,32,620
58,65,621
3,41,622
38,89,623
71,84,624
56,95,625
96,113,626
24,44,627
1,47,628
69,86,628
9,19,629
70,94,630
59,83,630
18,36,631
9,84,632
25,115,633
101,124,634
29,53,635
8,48,636
8,77,637
38,67,638
47,64,639
9,19,640
4,81,640
24,72,640
49,63,640
9,62,640
6,16,641
26,39,642
6,22,643
22,50,644
89,94,645
30,31,646
5,37,647
2,80,648
38,116,649
2,69,650
9,85,651
22,151,652
4,121,653
53,105,654
70,89,655
4,69,656
38,43,657
48,78,658
40,41,658
24,35,658
20,64,659
77,112,660
14,31,661
10,27,661
57,162,661
19,94,661
46,87,661
59,123,661
33,74,661
27,113,662
20,38,663
7,32,664
43,115,665
58,71,666
6,99,667
55,94,668
33,37,669
7,68,670
93,110,670
28,54,671
31,45,672
45,81,673
112,119,673
10,22,673
115,149,674
7,115,675
38,116,676
42,110,676
48,124,676
50,103,676
113,136,676
7,44,676
38,107,676
48,75,676
35,82,677
24,47,678
40,51,679
38,112,680
2,115,681
23,60,682
65,74,683
1,50,684
24,26,685
18,51,686
24,47,687
20,95,688
98,130,689
1,113,690
29,94,691
65,112,692
5,109,692
20,42,692
1,84,693
24,117,694
8,80,694
13,35,695
106,130,696
32,105,697
32,52,698
2,25,699
26,64,700
67,72,701
23,52,702
1,30,702
101,113,703
1,110,704
32,34,705
6,46,706
39,46,706
67,83,707
16,106,708
113,116,709
37,48,710
20,43,711
16,47,712
21,31,713
47,82,714
16,106,714
43,64,715
53,54,715
23,28,716
38,39,716
20,115,716
77,149,716
32,113,716
36,150,716
104,141,717
49,75,718
42,46,718
57,89,718
18,101,718
6,128,718
57,109,718
1,103,718
50,102,718
47,85,718
29,112,718
26,51,718
42,112,718
50,56,718
47,123,718
45,116,718
18,81,718
38,121,719
93,112,719
74,106,719
121,124,719
21,55,719
6,8,719
87,98,719
30,38,719
35,73,719
77,90,720
45,87,721
23,81,722
22,98,723
113,130,724
31,80,725
99,115,726
3,13,726
45,65,726
27,90,726
24,37,727
34,115,728
45,54,729
38,50,730
58,65,730
24,32,730
61,121,731
82,86,732
40,50,733
8,44,734
38,85,735
38,50,736
23,105,737
76,123,738
1,125,739
77,86,740
12,54,741
45,113,742
2,75,742
23,31,742
6,107,742
4,57,742
50,101,742
8,23,742
18,31,742
45,46,742
30,32,742
1,89,743
21,71,744
7,67,745
40,45,746
56,104,747
27,117,748
56,117,749
1,79,749
2,18,749
20,47,750
31,80,750
7,94,750
40,78,750
7,50,751
7,98,752
31,70,753
43,98,754
113,130,755
68,115,756
58,82,757
37,116,758
33,63,759
8,29,760
86,113,761
7,9,761
1,38,761
109,115,762
47,138,763
46,113,764
29,90,765
9,80,766
59,89,767
89,93,768
28,45,769
63,122,770
75,115,771
47,91,772
7,93,773
51,60,774
56,107,775
23,37,775
5,45,775
80,94,776
34,52,777
27,112,778
42,113,779
3,81,779
4,74,780
81,101,781
11,47,781
37,101,781
37,82,782
40,86,783
26,90,784
38,45,785
9,71,786
45,121,786
29,56,786
37,120,787
20,52,788
48,104,789
82,89,789
38,123,789
43,90,790
42,95,791
4,52,792
50,81,793
17,115,794
12,56,795
37,126,796
13,62,797
13,43,798
13,41,799
37,100,800
35,74,801
83,103,801
35,46,801
30,39,801
30,46,801
42,90,801
29,50,801
24,26,801
37,84,801
29,98,801
54,119,801
35,67,801
33,117,801
83,96,801
45,55,802
7,43,803
54,88,804
40,81,805
69,90,806
4,90,806
14,69,807
7,33,808
20,115,809
38,78,810
42,90,810
7,72,811
113,117,812
50,111,813
69,100,814
57,99,815
29,30,816
45,52,817
41,45,818
89,113,819
69,93,820
21,57,821
2,68,822
14,38,823
21,98,824
38,66,825
86,101,826
22,113,827
47,91,828
7,151,829
63,122,830
98,151,831
14,97,832
22,27,833
70,85,834
70,80,834
92,95,834
70,109,835
45,81,836
56,107,837
45,91,838
112,113,838
45,46,838
25,45,838
27,62,838
8,17,838
16,113,838
3,136,838
48,85,838
56,69,838
50,151,838
95,123,838
2,22,838
65,95,839
2,14,840
37,124,841
22,98,842
50,121,843
10,35,844
67,86,845
1,28,846
59,146,847
32,138,848
22,94,849
24,103,850
40,78,851
65,112,852
19,101,852
38,96,852
113,151,852
35,113,852
14,97,852
14,63,852
26,105,852
66,100,852
53,69,852
88,89,852
80,143,852
1,65,852
5,37,852
64,67,852
35,66,852
47,110,852
39,46,852
8,9,852
38,61,852
14,61,852
33,62,852
88,94,852
74,117,852
48,53,852
87,94,852
56,94,852
58,118,852
80,112,852
26,37,852
3,115,852
37,119,852
38,41,852
15,88,852
18,56,852
37,56,852
45,53,852
71,72,852
20,22,852
17,40,852
80,104,852
59,64,852
27,53,853
37,55,854
7,45,855
37,128,856
24,39,857
37,44,858
36,72,859
4,69,860
3,4,861
23,37,862
84,88,863
38,135,864
9,88,865
24,35,866
10,23,867
63,98,868
31,74,869
29,36,870
5,77,871
30,31,872
7,23,873
18,20,874
35,121,875
81,101,876
55,76,877
22,90,878
27,54,879
85,99,879
63,112,880
45,84,881
83,149,882
59,67,883
111,112,884
45,123,885
74,87,886
18,45,887
34,87,887
21,89,888
50,87,889
57,99,890
4,93,891
30,94,892
22,98,893
7,16,894
63,84,894
37,112,895
43,115,896
73,133,896
76,115,897
32,77,898
31,80,899
67,85,900
29,39,900
12,74,900
40,71,901
69,73,901
1,96,901
72,117,902
50,96,903
84,86,903
1,58,903
53,77,903
35,93,904
1,44,905
6,57,906
49,53,906
90,138,906
33,61,906
98,151,907
18,94,908
25,27,909
38,70,910
1,112,911
113,122,911
59,123,912
13,65,912
10,43,913
40,66,914
38,50,915
27,37,915
11,31,916
6,57,917
23,104,918
26,139,919
22,105,920
36,150,920
20,111,920
2,71,920
38,103,920
5,12,920
32,113,920
38,58,920
2,33,920
9,27,920
35,112,920
9,61,920
4,113,920
56,94,920
44,59,920
23,64,920
17,86,920
44,81,920
57,71,920
47,121,920
47,77,920
80,115,921
5,23,922
67,77,923
33,54,924
37,104,925
98,133,925
8,90,925
42,111,925
35,104,926
27,83,927
42,59,928
42,66,929
22,43,930
20,36,931
37,105,932
45,99,933
38,100,933
42,66,933
10,75,933
79,83,933
9,83,933
47,94,933
46,72,933
16,38,933
14,74,933
4,76,934
1,6,935
12,40,936
12,25,937
7,49,938
9,71,939
89,98,940
42,58,940
38,69,941
42,45,942
3,39,942
44,88,943
19,48,944
14,86,945
50,56,946
1,110,947
22,79,948
84,107,948
39,62,948
113,115,949
15,25,950
50,115,951
75,88,952
7,117,952
50,74,952
36,87,952
84,94,952
93,113,953
38,107,954
18,36,954
54,71,955
9,46,956
6,99,956
26,80,956
94,113,956
31,33,957
7,50,958
10,30,959
35,118,960
45,72,960
11,15,960
1,56,961
55,57,962
90,98,963
4,6,964
20,64,964
3,45,965
59,149,966
34,68,967
112,123,968
1,54,969
3,25,970
2,119,970
7,107,970
61,115,970
43,50,970
21,82,970
35,119,970
18,26,970
65,90,970
4,58,970
13,37,970
44,112,970
58,104,970
50,111,970
14,97,970
55,85,970
54,81,970
4,82,970
17,47,970
44,48,970
9,95,970
14,42,971
62,69,972
76,85,973
13,61,974
45,58,975
42,120,976
93,98,977
73,120,978
1,16,979
60,100,980
26,139,981
10,100,982
38,49,983
29,33,984
98,109,985
15,81,986
19,45,987
69,124,988
21,88,989
13,81,989
33,63,989
100,149,989
63,100,989
4,30,989
1,67,989
2,165,989
45,57,989
46,96,990
12,33,990
17,65,991
8,62,992
19,68,993
2,69,994
57,107,994
2,46,995
40,93,996
21,34,997
9,26,998
10,46,999
37,91,1000
18,30,1000
12,72,1000
19,76,1001
16,45,1002
66,115,1003
20,95,1004
6,57,1005
9,100,1006
54,62,1007
19,90,1008
57,86,1008
32,39,1008
47,79,1009
38,104,1009
60,104,1009
53,101,1009
45,59,1010
64,65,1011
80,104,1012
33,98,1013
21,86,1014
45,57,1015
44,123,1016
79,88,1017
74,113,1018
33,48,1019
1,18,1020
66,72,1021
45,132,1022
67,79,1022
67,94,1023
19,86,1024
6,41,1025
47,121,1026
82,89,1027
113,115,1027
50,151,1027
87,113,1027
2,18,1028
95,113,1029
26,52,1030
45,70,1031
52,90,1032
3,48,1033
30,66,1033
47,104,1033
38,74,1034
25,90,1035
35,119,1036
87,151,1037
93,111,1038
50,81,1039
107,113,1040
76,113,1041
40,84,1042
46,70,1043
30,94,1044
35,71,1045
38,99,1046
50,61,1047
19,66,1047
2,9,1048
38,99,1049
14,84,1050
28,35,1051
46,51,1052
93,98,1053
35,101,1054
46,106,1055
65,72,1056
42,63,1057
52,53,1058
73,115,1059
31,57,1060
65,79,1061
13,85,1062
33,46,1063
39,62,1064
39,113,1065
24,66,1066
18,32,1067
37,43,1068
38,149,1069
29,52,1070
2,58,1070
47,48,1071
72,73,1072
1,24,1073
2,76,1074
81,86,1075
32,104,1076
44,115,1077
14,66,1078
35,96,1079
56,115,1080
1,40,1081
25,38,1082
74,98,1083
16,50,1084
7,51,1085
69,89,1086
62,80,1087
37,44,1088
39,56,1089
13,41,1090
47,71,1091
39,122,1092
69,100,1092
32,45,1092
21,133,1092
65,79,1092
44,89,1092
94,151,1092
32,35,1092
15,38,1092
67,115,1092
55,68,1093
17,56,1094
15,35,1095
58,95,1096
31,80,1097
38,63,1098
11,74,1099
7,34,1100
29,47,1101
5,37,1102
76,93,1103
30,54,1104
15,80,1105
37,81,1106
85,86,1107
7,151,1108
5,65,1108
47,88,1109
26,67,1110
14,80,1111
86,93,1112
37,117,1112
19,67,1112
9,62,1112
22,68,1113
38,84,1114
33,104,1115
45,46,1116
1,81,1117
57,139,1117
29,63,1118
29,93,1119
3,8,1119
18,80,1119
5,32,1120
35,91,1121
7,29,1122
117,151,1123
11,25,1123
32,103,1124
10,23,1125
29,39,1126
13,76,1127
37,131,1127
21,82,1128
13,45,1129
10,27,1130
105,115,1131
33,106,1132
55,101,1133
37,104,1134
35,55,1135
54,74,1136
20,22,1137
61,83,1138
89,93,1139
94,104,1140
47,95,1141
3,38,1142
37,127,1142
10,151,1143
7,24,1143
42,96,1144
21,47,1145
77,115,1146
45,86,1147
52,105,1148
13,30,1149
6,36,1149
23,42,1149
13,32,1150
83,94,1151
35,130,1152
9,80,1153
6,50,1154
10,112,1154
9,37,1155
48,81,1156
5,24,1156
57,107,1156
107,113,1157
18,110,1158
29,102,1159
40,75,1159
79,85,1160
8,29,1161
47,122,1162
80,117,1162
28,54,1163
40,84,1164
33,83,1165
62,98,1166
39,113,1166
22,27,1167
18,45,1167
2,117,1168
46,83,1168
106,113,1168
112,113,1168
98,115,1168
47,62,1168
21,68,1168
17,50,1168
7,67,1168
31,66,1169
45,101,1170
69,73,1171
10,106,1172
16,115,1173
12,113,1173
56,76,1173
19,82,1174
31,70,1175
24,29,1176
35,85,1177
38,98,1178
15,35,1179
113,118,1179
20,47,1179
33,64,1179
4,45,1179
6,130,1179
45,109,1180
69,73,1181
31,71,1182
27,113,1183
42,95,1184
44,113,1185
55,107,1185
84,101,1186
59,68,1187
52,53,1187
38,94,1188
11,71,1188
42,77,1189
22,89,1190
10,94,1190
47,101,1190
3,45,1191
6,38,1191
52,86,1191
20,83,1191
1,116,1191
37,117,1191
2,63,1191
82,113,1191
74,117,1191
9,94,1192
84,108,1193
14,44,1194
37,99,1195
90,93,1196
21,43,1197
21,80,1198
5,69,1199
33,94,1200
101,109,1201
27,84,1202
10,118,1203
13,82,1203
20,64,1204
36,86,1205
4,29,1206
40,48,1207
28,115,1208
21,94,1209
25,72,1210
64,84,1210
1,134,1211
31,112,1212
18,40,1213
29,106,1214
22,47,1215
42,95,1216
1,88,1217
6,40,1218
15,69,1218
37,78,1219
1,12,1220
41,115,1221
57,115,1222
90,93,1223
45,133,1224
27,39,1225
33,94,1226
37,52,1226
13,35,1226
3,29,1227
16,101,1228
18,113,1229
23,77,1230
38,104,1231
79,95,1232
38,119,1233
38,119,1234
50,126,1235
43,57,1236
1,93,1236
54,120,1237
68,69,1238
14,64,1239
113,136,1240
40,75,1241
42,68,1242
35,37,1243
42,51,1243
38,46,1243
13,77,1243
30,50,1243
20,102,1243
41,46,1243
29,106,1243
2,123,1243
38,116,1243
35,86,1243
56,67,1243
45,115,1243
38,98,1244
10,123,1245
112,115,1245
37,99,1245
3,30,1245
1,24,1245
2,88,1246
5,39,1247
21,112,1248
40,67,1249
7,65,1250
45,133,1251
31,60,1252
4,41,1253
13,14,1254
13,121,1255
13,113,1256
9,62,1257
24,113,1258
8,35,1259
44,79,1260
37,122,1261
7,63,1262
37,101,1263
57,100,1264
2,72,1265
33,130,1266
66,81,1267
58,74,1268
80,151,1269
21,80,1270
37,51,1271
79,94,1272
25,35,1273
4,70,1274
68,72,1275
25,45,1276
75,84,1277
9,104,1277
37,74,1277
95,104,1277
79,104,1278
7,84,1279
14,37,1280
35,86,1281
33,47,1282
38,69,1283
19,50,1284
67,83,1285
77,112,1286
24,39,1287
31,95,1288
6,40,1289
38,110,1290
20,115,1291
46,52,1292
46,126,1292
2,40,1292
17,54,1292
9,64,1293
35,62,1294
23,94,1295
6,130,1295
26,36,1295
46,118,1295
18,31,1296
40,74,1296
48,56,1297
60,80,1298
1,43,1299
43,54,1300
93,98,1301
72,117,1302
77,117,1303
54,120,1304
64,65,1304
51,81,1304
7,31,1304
19,66,1305
23,85,1306
8,25,1307
21,29,1308
71,115,1309
35,115,1309
50,90,1309
59,63,1309
49,53,1310
7,32,1311
54,83,1312
38,112,1313
113,133,1314
57,86,1315
32,80,1316
18,71,1317
67,68,1318
18,91,1318
38,117,1318
23,130,1318
34,103,1318
40,106,1318
69,73,1318
19,85,1318
46,84,1319
80,95,1319
38,99,1320
38,59,1321
44,95,1322
53,122,1323
71,115,1324
21,84,1325
50,107,1325
83,149,1326
24,90,1326
15,45,1326
13,53,1326
3,68,1327
60,62,1328
37,72,1329
43,54,1330
45,107,1331
37,79,1332
44,84,1333
44,65,1334
1,29,1335
29,37,1336
29,94,1337
22,77,1337
59,72,1337
71,106,1338
93,124,1339
65,72,1340
7,93,1341
21,68,1342
4,113,1343
37,82,1344
7,42,1345
5,38,1346
37,120,1347
67,72,1348
48,55,1349
22,47,1350
8,40,1351
2,55,1352
42,87,1353
36,149,1354
45,105,1355
8,28,1356
34,112,1357
1,15,1358
6,107,1359
14,80,1360
46,72,1361
6,8,1362
35,80,1362
84,99,1362
4,40,1363
5,18,1363
10,55,1363
97,137,1364
80,100,1364
4,14,1364
61,71,1365
69,73,1366
52,53,1366
53,71,1366
73,113,1366
31,47,1366
47,107,1367
28,38,1368
3,51,1369
44,84,1369
22,37,1370
2,43,1371
66,81,1372
37,90,1373
7,15,1374
9,64,1375
4,73,1375
23,39,1375
20,57,1376
43,63,1376
87,90,1376
26,103,1377
58,115,1377
63,83,1378
1,36,1379
53,94,1380
34,104,1380
45,121,1381
1,106,1382
65,68,1383
56,101,1384
45,67,1385
6,70,1386
23,35,1387
28,39,1387
76,86,1387
1,7,1387
76,86,1387
39,81,1387
6,93,1387
38,129,1388
115,124,1389
2,115,1390
7,74,1391
81,93,1392
1,107,1392
35,52,1392
37,135,1393
32,59,1393
22,32,1393
113,121,1393
37,136,1394
63,113,1395
38,51,1395
20,40,1396
50,81,1396
56,70,1396
57,79,1396
11,71,1396
1,39,1397
23,55,1398
83,94,1399
15,44,1400
45,66,1400
1,130,1401
15,47,1402
81,86,1403
15,32,1404
1,22,1405
35,77,1406
46,105,1407
35,90,1408
72,115,1408
18,41,1409
34,68,1410
37,71,1411
17,115,1412
36,39,1413
34,52,1414
86,124,1415
35,123,1416
13,67,1417
53,66,1418
88,96,1419
5,12,1419
25,27,1419
11,14,1420
26,105,1421
77,113,1421
40,41,1422
50,124,1423
86,124,1424
25,46,1425
6,8,1426
62,63,1427
98,130,1428
18,108,1429
22,88,1430
27,81,1430
69,115,1431
20,35,1432
47,109,1433
19,47,1433
8,44,1433
27,35,1434
23,63,1435
62,87,1436
45,79,1437
2,42,1437
71,151,1437
35,79,1438
24,60,1438
35,108,1438
9,46,1439
33,61,1440
15,37,1441
112,123,1442
47,84,1443
18,32,1444
42,70,1445
5,77,1446
1,16,1447
4,48,1448
9,53,1449
4,56,1449
4,90,1449
17,47,1450
57,102,1451
50,57,1451
75,86,1452
109,110,1453
13,75,1454
18,86,1455
56,80,1456
88,130,1457
88,96,1458
42,73,1459
45,75,1460
35,71,1461
37,123,1462
41,45,1463
27,72,1463
1,104,1463
6,38,1463
13,112,1463
37,130,1463
37,54,1463
20,70,1463
58,73,1463
7,49,1463
4,38,1464
45,95,1465
57,109,1466
37,67,1467
2,20,1468
7,70,1469
9,85,1470
19,45,1471
35,54,1472
115,129,1472
25,66,1472
23,104,1472
39,120,1473
2,47,1473
112,123,1473
10,63,1474
7,47,1475
2,9,1476
80,115,1477
8,45,1477
14,67,1477
12,35,1477
40,72,1478
57,82,1479
109,115,1480
53,70,1481
1,44,1482
1,84,1482
43,56,1483
54,120,1484
29,93,1485
17,37,1486
3,18,1487
49,98,1488
15,72,1489
40,67,1490
109,115,1491
20,151,1492
88,96,1493
5,115,1494
50,111,1495
13,121,1496
27,60,1497
50,56,1497
72,115,1497
46,103,1497
26,83,1497
81,117,1497
40,86,1497
